Firm ID,Year,Default,WC/TA,RE/TA,EBIT/TA,ME/TL,S/TA
3682,2015,1,0.25,0.04,0.04,0.21,0.14
996,2015,0,0.16,0.24,0.04,0.39,0.16
2134,2015,0,0.21,0.02,0.05,0.39,0.12
2374,2019,0,0.08,0.28,0.05,0.4,0.28
1257,2017,0,-0.1,0.29,0.02,1.08,0.26
272,2020,0,0.43,-0.08,0.03,0.79,0.26
26,2017,0,0.4,0.28,0.0,0.16,0.14
1411,2013,0,0.54,0.08,0.03,0.51,0.27
3129,2017,0,0.55,0.23,0.02,0.59,0.11
512,2012,0,0.47,-0.01,0.0,0.75,0.22
1310,2014,0,0.08,-0.1,0.05,0.26,0.27
3521,2018,0,0.45,0.28,0.0,0.49,0.34
1208,2018,0,-0.03,0.11,0.0,0.61,0.1
587,2015,0,0.09,0.19,0.02,0.43,0.33
1279,2020,0,0.0,0.04,0.0,0.92,0.1
2852,2019,0,-0.07,-0.01,0.05,0.61,0.15
3702,2020,1,0.11,-0.07,0.04,1.07,0.28
3245,2012,0,0.11,0.01,0.03,0.63,0.2
3579,2017,1,0.17,-0.1,0.04,2.42,0.17
3974,2015,1,0.22,-0.03,0.04,0.36,0.26
2853,2016,0,0.06,-0.12,0.05,0.83,0.34
3559,2012,1,0.31,-0.04,0.04,3.16,0.27
2770,2019,0,-0.06,0.02,0.01,0.73,0.33
3023,2016,0,0.12,0.04,0.0,1.17,0.15
1120,2013,0,0.23,0.24,0.05,1.11,0.25
1517,2018,0,0.52,0.17,0.01,0.98,0.33
1220,2016,0,0.11,0.1,0.04,1.18,0.22
2302,2016,0,0.04,0.1,0.01,0.35,0.16
3005,2019,0,-0.04,0.04,0.05,0.57,0.08
376,2018,0,0.29,0.06,0.02,0.42,0.33
2543,2013,0,0.44,0.2,0.04,0.68,0.19
1379,2012,0,0.02,0.03,0.03,1.29,0.12
3334,2014,0,-0.09,0.27,0.01,0.11,0.17
581,2018,0,0.35,0.1,0.05,0.23,0.13
2299,2019,0,-0.11,-0.02,0.03,0.79,0.13
3593,2013,1,0.3,-0.11,0.04,1.23,0.18
2855,2018,0,-0.01,0.15,0.05,0.89,0.11
76,2017,0,-0.09,-0.05,0.01,0.87,0.24
52,2013,0,0.39,-0.01,0.05,0.34,0.33
2745,2020,0,0.21,-0.01,0.0,0.21,0.08
2013,2019,0,0.24,0.21,0.02,0.96,0.15
490,2017,0,0.0,0.1,0.03,0.79,0.31
3761,2013,1,0.32,-0.01,0.03,1.87,0.12
3735,2018,1,0.24,0.04,0.03,0.17,0.24
2222,2018,0,0.06,-0.09,0.03,1.22,0.18
3425,2019,0,-0.1,0.3,0.04,0.42,0.32
3185,2019,0,0.19,0.22,0.01,0.45,0.14
753,2018,0,0.37,0.3,0.05,0.27,0.33
2025,2016,0,0.04,0.11,0.01,0.64,0.22
654,2017,0,0.04,0.28,0.04,0.44,0.24
2639,2020,0,0.34,0.09,0.04,0.26,0.25
1369,2018,0,0.41,-0.06,0.03,1.05,0.1
622,2018,0,0.53,0.3,0.01,0.96,0.1
219,2020,0,0.24,0.03,0.02,0.59,0.18
2295,2018,0,0.47,0.21,0.05,0.87,0.12
3089,2018,0,0.5,0.21,0.0,0.21,0.33
2547,2020,0,0.35,-0.12,0.03,0.54,0.32
2043,2017,0,0.17,0.04,0.02,1.16,0.23
2098,2017,0,0.33,0.22,0.03,0.33,0.22
1227,2017,0,0.29,0.28,0.05,0.48,0.17
2675,2013,0,0.13,0.13,0.05,0.93,0.2
2933,2019,0,0.2,-0.06,0.03,0.12,0.12
676,2015,0,0.34,0.1,0.04,0.21,0.1
3989,2014,1,0.18,0.01,0.04,2.82,0.26
163,2017,0,0.29,0.05,0.0,0.22,0.1
612,2020,0,-0.03,-0.08,0.03,1.11,0.1
438,2020,0,0.5,0.28,0.05,0.99,0.22
260,2015,0,0.3,0.13,0.02,0.08,0.28
2152,2019,0,0.49,0.0,0.05,0.41,0.32
1589,2013,0,0.23,0.1,0.04,0.99,0.13
2847,2020,0,0.51,-0.09,0.03,0.34,0.13
3104,2013,0,0.14,0.21,0.05,0.31,0.28
3925,2014,1,0.31,0.06,0.04,1.21,0.25
3867,2018,1,0.13,0.04,0.04,0.77,0.13
1438,2017,0,0.5,-0.03,0.04,1.19,0.24
3214,2018,0,-0.11,0.07,0.0,1.04,0.13
1493,2020,0,0.28,-0.11,0.03,1.24,0.29
425,2012,0,-0.07,0.12,0.01,0.8,0.09
564,2018,0,0.55,0.27,0.03,0.76,0.11
3107,2016,0,0.25,0.18,0.02,0.61,0.34
370,2017,0,-0.07,0.23,0.0,1.19,0.14
161,2016,0,0.17,-0.09,0.05,0.26,0.24
496,2019,0,0.41,0.03,0.0,0.99,0.21
3831,2016,1,0.15,-0.04,0.03,0.25,0.18
2482,2019,0,0.01,0.14,0.05,0.09,0.14
3766,2017,1,0.18,0.01,0.03,1.52,0.17
3419,2014,0,0.24,0.32,0.04,1.24,0.26
1360,2020,0,0.42,0.25,0.05,0.69,0.12
2964,2018,0,-0.07,0.02,0.02,0.2,0.31
2136,2020,0,0.49,0.02,0.05,0.46,0.26
3264,2017,0,-0.03,0.23,0.03,1.26,0.21
3700,2016,1,0.32,0.04,0.04,2.96,0.2
2600,2015,0,0.21,0.26,0.03,0.8,0.2
1045,2017,0,0.48,0.07,0.0,0.67,0.24
682,2019,0,0.01,-0.03,0.02,0.43,0.25
457,2020,0,0.17,0.01,0.02,0.23,0.31
1921,2020,0,-0.06,0.28,0.04,0.72,0.26
1192,2013,0,0.21,0.05,0.01,1.13,0.08
226,2018,0,0.48,0.14,0.03,1.24,0.33
3714,2017,1,0.19,-0.04,0.03,3.13,0.21
1877,2016,0,-0.08,0.31,0.0,0.31,0.32
3408,2012,0,0.54,0.05,0.03,0.67,0.28
1819,2013,0,0.18,0.06,0.0,0.63,0.17
2088,2016,0,0.22,0.16,0.05,0.52,0.15
46,2020,0,-0.03,0.16,0.04,0.87,0.17
3174,2016,0,0.38,0.2,0.02,0.98,0.25
1462,2015,0,-0.02,0.22,0.05,1.19,0.18
2885,2013,0,-0.1,-0.03,0.01,0.45,0.23
3792,2020,1,0.32,0.0,0.04,1.8,0.22
2324,2017,0,0.18,0.2,0.05,0.34,0.31
2500,2016,0,0.2,0.02,0.0,1.15,0.13
2416,2020,0,0.5,0.03,0.05,0.75,0.17
316,2017,0,-0.08,0.11,0.01,0.64,0.31
431,2015,0,0.0,0.3,0.03,0.84,0.23
2683,2014,0,-0.07,0.03,0.0,0.51,0.19
925,2018,0,0.01,-0.07,0.05,0.98,0.27
1315,2012,0,0.36,0.26,0.0,0.84,0.18
1532,2016,0,0.52,0.29,0.03,0.96,0.32
1050,2017,0,0.36,0.19,0.04,1.24,0.29
2916,2019,0,0.0,0.02,0.04,0.3,0.15
1402,2014,0,-0.05,0.2,0.04,0.77,0.31
1645,2012,0,-0.02,0.04,0.02,1.19,0.09
90,2017,0,0.24,-0.11,0.02,1.24,0.31
3222,2019,0,0.19,0.23,0.02,0.65,0.33
2680,2020,0,-0.11,0.25,0.01,0.76,0.29
1799,2020,0,0.54,-0.03,0.02,1.05,0.27
2272,2014,0,-0.08,-0.04,0.05,0.88,0.29
3931,2015,1,0.16,-0.02,0.04,0.92,0.16
603,2014,0,0.05,0.2,0.02,0.89,0.13
2789,2014,0,0.19,-0.06,0.05,1.17,0.17
2563,2012,0,0.2,-0.09,0.02,0.93,0.14
2719,2020,0,0.22,0.27,0.0,0.6,0.28
3333,2019,0,0.5,-0.01,0.05,0.91,0.19
3946,2013,1,0.11,0.02,0.03,0.68,0.18
3947,2015,1,0.25,0.04,0.04,0.63,0.17
933,2015,0,0.46,0.28,0.01,0.31,0.32
330,2020,0,0.5,-0.07,0.01,0.9,0.16
1846,2019,0,0.25,0.14,0.01,0.66,0.14
3321,2013,0,0.18,0.09,0.04,0.46,0.23
1981,2019,0,0.32,0.16,0.04,0.98,0.34
1473,2015,0,0.38,0.29,0.01,1.08,0.22
3459,2014,0,-0.02,0.2,0.03,1.16,0.3
87,2016,0,0.44,0.17,0.02,0.3,0.22
180,2018,0,0.05,0.13,0.03,0.19,0.2
2280,2016,0,0.12,-0.08,0.04,1.01,0.34
3548,2015,0,0.29,0.01,0.03,1.22,0.28
250,2012,0,0.5,0.27,0.03,1.29,0.13
2867,2013,0,0.3,0.02,0.02,0.42,0.26
1126,2016,0,0.32,-0.05,0.04,0.59,0.31
782,2012,0,-0.01,0.24,0.0,1.19,0.32
182,2017,0,0.02,0.07,0.0,0.9,0.21
2934,2015,0,0.04,0.21,0.0,0.67,0.12
1608,2014,0,0.01,0.3,0.03,0.86,0.29
2520,2014,0,-0.03,0.05,0.04,0.11,0.14
828,2020,0,0.22,0.3,0.01,0.08,0.25
661,2019,0,0.5,0.15,0.01,0.35,0.3
1699,2013,0,0.48,0.12,0.04,0.32,0.3
3810,2014,1,0.13,0.05,0.03,1.98,0.28
971,2020,0,0.53,0.32,0.04,0.13,0.2
3571,2019,1,0.36,-0.07,0.04,2.15,0.17
1267,2020,0,0.16,0.22,0.01,1.09,0.33
3772,2020,1,0.35,-0.05,0.03,1.7,0.26
3843,2019,1,0.22,0.03,0.04,3.2,0.26
757,2019,0,0.0,-0.08,0.01,0.27,0.12
621,2018,0,-0.01,0.14,0.02,0.69,0.28
2643,2018,0,0.17,0.06,0.02,0.31,0.19
656,2013,0,0.45,0.26,0.0,1.06,0.18
130,2018,0,0.31,0.26,0.02,0.64,0.26
190,2020,0,0.54,-0.03,0.01,1.24,0.33
2793,2013,0,-0.05,0.06,0.0,0.48,0.24
327,2013,0,0.01,0.23,0.03,0.25,0.17
2436,2019,0,0.26,0.06,0.04,0.43,0.09
1677,2015,0,0.18,0.24,0.0,0.66,0.34
1051,2015,0,-0.1,0.24,0.0,0.57,0.1
3722,2015,1,0.18,0.06,0.04,1.01,0.25
3987,2018,1,0.16,0.03,0.03,1.19,0.21
2982,2017,0,0.11,0.16,0.05,1.1,0.29
3420,2017,0,0.17,-0.12,0.02,0.75,0.27
1123,2015,0,0.53,-0.06,0.04,1.01,0.16
493,2015,0,-0.03,0.12,0.0,1.21,0.21
1893,2017,0,0.17,0.31,0.05,1.15,0.21
3204,2017,0,0.28,0.03,0.02,1.07,0.11
1518,2020,0,0.09,0.11,0.03,1.27,0.1
1162,2019,0,0.5,0.31,0.03,0.12,0.12
3568,2012,1,0.28,-0.02,0.03,2.78,0.23
291,2012,0,0.43,0.09,0.01,0.38,0.32
1596,2016,0,0.44,0.23,0.05,0.53,0.09
218,2015,0,0.27,0.15,0.02,0.66,0.19
3177,2016,0,0.37,0.23,0.05,0.57,0.16
667,2016,0,0.4,-0.1,0.01,1.01,0.14
3014,2016,0,0.48,0.23,0.02,0.53,0.16
2011,2012,0,0.07,-0.08,0.01,0.42,0.22
2759,2017,0,0.06,0.26,0.02,0.97,0.12
2856,2013,0,0.25,0.13,0.02,0.87,0.23
1969,2020,0,0.32,0.27,0.04,0.17,0.12
3128,2018,0,0.1,-0.07,0.05,1.04,0.3
1665,2013,0,0.2,0.22,0.01,0.28,0.26
3224,2017,0,0.18,0.06,0.0,0.89,0.25
444,2017,0,-0.01,0.24,0.0,0.41,0.25
3493,2019,0,0.42,0.21,0.05,0.32,0.29
985,2020,0,-0.07,0.18,0.0,0.11,0.19
2055,2017,0,0.38,0.06,0.01,1.0,0.2
1755,2013,0,0.44,0.13,0.02,1.22,0.13
2923,2012,0,0.37,0.25,0.01,0.46,0.09
2421,2013,0,0.53,0.2,0.0,0.68,0.12
2254,2017,0,0.13,-0.12,0.01,0.7,0.19
473,2015,0,0.53,0.04,0.05,1.0,0.28
3312,2016,0,0.1,0.19,0.05,1.13,0.29
636,2016,0,0.43,0.26,0.04,0.78,0.28
1155,2019,0,0.3,0.12,0.03,1.09,0.21
3713,2016,1,0.23,-0.1,0.04,0.87,0.24
479,2020,0,0.52,-0.12,0.03,1.23,0.12
821,2019,0,0.01,-0.03,0.02,0.98,0.24
711,2014,0,0.27,-0.11,0.03,1.16,0.31
973,2014,0,-0.05,-0.03,0.02,0.24,0.11
1841,2019,0,0.2,0.03,0.03,1.05,0.22
1683,2013,0,0.02,0.26,0.02,0.55,0.08
2864,2019,0,0.13,0.15,0.01,0.49,0.33
1359,2014,0,-0.1,0.04,0.05,1.09,0.15
2327,2018,0,0.26,-0.03,0.03,0.18,0.3
3868,2013,1,0.14,-0.01,0.03,0.55,0.2
2478,2016,0,0.19,0.14,0.02,1.16,0.29
2492,2018,0,0.48,0.21,0.04,1.03,0.13
404,2018,0,0.07,0.25,0.02,0.33,0.16
797,2014,0,-0.06,0.25,0.02,0.2,0.33
2209,2018,0,0.26,-0.02,0.05,1.28,0.11
276,2020,0,0.04,-0.1,0.04,0.34,0.11
1871,2014,0,0.54,0.25,0.03,0.87,0.3
1311,2018,0,-0.02,-0.07,0.05,0.99,0.15
809,2013,0,0.01,0.28,0.0,0.6,0.16
1625,2017,0,0.0,0.31,0.05,0.28,0.16
2330,2012,0,0.55,0.01,0.05,0.18,0.12
3146,2014,0,0.05,0.03,0.05,1.25,0.2
1258,2013,0,-0.01,-0.04,0.0,0.14,0.19
3232,2012,0,0.52,-0.1,0.02,1.1,0.24
3154,2012,0,0.1,-0.02,0.01,0.57,0.18
2973,2012,0,0.5,0.24,0.05,0.37,0.25
2609,2013,0,0.5,-0.05,0.04,0.45,0.18
2007,2012,0,0.41,-0.01,0.01,0.75,0.09
2995,2015,0,-0.05,0.16,0.0,0.81,0.15
1392,2015,0,0.16,0.09,0.01,1.29,0.1
3542,2013,0,-0.03,0.1,0.05,0.4,0.19
481,2018,0,0.49,0.15,0.03,0.33,0.17
2212,2014,0,0.09,0.17,0.04,1.02,0.34
2970,2019,0,0.55,0.28,0.04,0.79,0.1
761,2016,0,-0.03,0.03,0.03,0.73,0.15
3054,2012,0,0.21,0.17,0.0,0.81,0.31
1954,2014,0,0.37,-0.12,0.01,0.94,0.23
3421,2015,0,0.45,0.02,0.05,1.15,0.26
2472,2017,0,-0.1,-0.04,0.04,0.85,0.25
3332,2018,0,0.18,-0.04,0.05,0.53,0.22
2165,2013,0,0.49,0.31,0.0,0.34,0.29
1724,2012,0,0.12,0.15,0.0,0.69,0.12
3379,2012,0,0.15,0.29,0.01,0.14,0.08
1092,2018,0,0.21,0.23,0.03,1.01,0.34
1175,2014,0,0.06,0.24,0.04,1.25,0.3
1828,2014,0,0.36,0.24,0.04,1.21,0.14
2487,2020,0,0.14,0.14,0.02,0.13,0.09
1767,2018,0,0.39,-0.12,0.04,1.15,0.16
1550,2018,0,0.3,0.01,0.01,1.01,0.14
730,2015,0,0.5,0.05,0.02,1.18,0.11
2845,2020,0,0.29,0.16,0.04,0.25,0.19
3051,2015,0,0.52,-0.06,0.02,1.17,0.3
3649,2020,1,0.31,0.02,0.03,1.08,0.12
3366,2020,0,0.45,0.21,0.01,0.82,0.28
810,2014,0,0.18,-0.03,0.03,0.85,0.25
3849,2016,1,0.28,-0.02,0.04,2.16,0.27
617,2014,0,0.23,0.04,0.01,0.94,0.26
1184,2014,0,0.53,0.09,0.04,0.51,0.32
3738,2015,1,0.36,0.05,0.04,0.88,0.27
2678,2019,0,-0.08,0.28,0.05,0.19,0.1
3646,2020,1,0.25,-0.1,0.04,2.67,0.12
2321,2017,0,0.19,0.0,0.05,0.17,0.27
3668,2015,1,0.18,0.06,0.03,2.7,0.17
3369,2015,0,0.55,-0.04,0.01,1.16,0.29
1760,2013,0,-0.03,-0.02,0.04,0.09,0.18
3384,2019,0,0.47,0.08,0.0,0.09,0.22
1823,2014,0,0.02,-0.03,0.0,0.57,0.17
3187,2017,0,0.25,0.18,0.01,0.76,0.16
955,2017,0,0.2,0.08,0.01,0.59,0.23
3274,2017,0,0.16,0.15,0.04,1.23,0.13
344,2013,0,0.29,-0.02,0.02,0.5,0.17
91,2015,0,0.05,0.06,0.04,0.46,0.33
845,2014,0,0.1,0.09,0.05,1.1,0.3
3100,2012,0,0.43,0.27,0.03,0.91,0.13
616,2020,0,0.5,-0.1,0.02,1.21,0.33
1926,2016,0,0.14,0.11,0.02,0.3,0.22
2121,2013,0,0.4,0.07,0.04,0.64,0.29
3775,2017,1,0.12,-0.02,0.04,1.37,0.28
829,2013,0,0.44,0.13,0.02,0.84,0.32
341,2020,0,0.35,0.2,0.0,0.68,0.11
912,2019,0,-0.09,0.21,0.05,0.72,0.25
814,2019,0,0.23,0.13,0.03,0.29,0.33
3446,2016,0,0.49,0.31,0.05,0.68,0.21
1324,2016,0,-0.11,-0.07,0.02,1.08,0.21
3923,2016,1,0.13,-0.11,0.04,2.94,0.14
2988,2012,0,0.32,0.21,0.03,0.58,0.11
1091,2013,0,0.48,0.1,0.02,0.12,0.32
3173,2016,0,0.12,0.27,0.04,0.87,0.09
2261,2016,0,0.33,-0.05,0.04,1.04,0.12
1501,2019,0,0.33,0.07,0.01,1.15,0.12
946,2012,0,0.51,0.16,0.0,0.14,0.14
760,2012,0,0.18,0.25,0.03,0.49,0.19
1372,2013,0,0.45,-0.04,0.03,1.24,0.21
475,2017,0,0.35,-0.05,0.03,1.02,0.23
1865,2013,0,0.22,0.13,0.03,0.08,0.13
2398,2016,0,0.53,0.11,0.05,1.06,0.16
432,2016,0,-0.09,-0.12,0.0,0.49,0.24
3079,2020,0,0.26,0.25,0.03,0.62,0.2
3236,2015,0,0.53,0.04,0.05,0.69,0.31
2705,2013,0,0.21,-0.12,0.04,0.13,0.25
1558,2018,0,-0.01,-0.02,0.03,0.12,0.11
257,2014,0,0.27,-0.01,0.05,1.26,0.25
3611,2019,1,0.22,-0.08,0.03,0.98,0.12
2480,2018,0,0.34,0.0,0.04,0.19,0.24
732,2015,0,-0.01,0.29,0.01,0.41,0.32
454,2020,0,-0.03,0.03,0.04,0.54,0.34
3798,2019,1,0.1,0.0,0.04,0.92,0.12
3855,2020,1,0.12,0.04,0.04,1.7,0.25
2732,2013,0,-0.11,0.11,0.04,0.76,0.19
2069,2012,0,-0.03,0.1,0.0,0.42,0.27
566,2016,0,0.5,0.16,0.04,0.89,0.34
515,2012,0,0.55,0.13,0.02,0.42,0.19
2065,2012,0,0.3,0.28,0.0,0.38,0.29
665,2014,0,0.51,0.07,0.05,0.64,0.16
375,2012,0,0.24,0.28,0.04,0.14,0.24
1131,2016,0,0.33,-0.1,0.04,0.54,0.21
1005,2015,0,0.45,0.24,0.0,0.84,0.25
1875,2015,0,0.33,0.03,0.02,0.16,0.1
886,2016,0,0.45,0.3,0.01,1.11,0.09
68,2016,0,0.43,0.12,0.05,1.15,0.32
2924,2012,0,-0.08,-0.08,0.02,0.23,0.28
3092,2017,0,0.08,0.22,0.03,1.19,0.11
826,2017,0,-0.11,0.03,0.0,0.65,0.09
1259,2013,0,0.01,0.16,0.0,0.77,0.26
133,2014,0,0.19,-0.03,0.05,0.13,0.31
1141,2018,0,0.19,0.08,0.04,1.09,0.34
3963,2013,1,0.21,-0.02,0.03,2.06,0.12
2001,2019,0,0.53,-0.05,0.05,0.49,0.21
3956,2014,1,0.29,-0.11,0.03,0.76,0.17
1959,2015,0,0.07,0.3,0.04,0.83,0.08
2784,2014,0,0.29,-0.08,0.05,0.82,0.3
2225,2013,0,0.17,0.11,0.02,0.44,0.19
2635,2020,0,0.54,-0.02,0.04,0.79,0.2
3209,2012,0,-0.05,0.21,0.04,0.85,0.27
3933,2014,1,0.08,-0.11,0.03,0.36,0.19
2661,2016,0,-0.08,0.08,0.0,0.83,0.34
2044,2014,0,0.29,0.28,0.05,0.56,0.33
3981,2012,1,0.36,-0.11,0.04,1.85,0.28
1867,2014,0,-0.11,0.25,0.01,1.29,0.24
3750,2018,1,0.32,0.03,0.03,0.59,0.19
2039,2019,0,0.51,-0.08,0.02,0.98,0.28
3692,2016,1,0.19,-0.04,0.03,0.8,0.21
2610,2014,0,0.05,0.24,0.02,0.46,0.08
1970,2020,0,0.54,0.15,0.01,0.42,0.33
2405,2016,0,0.05,0.18,0.03,0.94,0.3
2120,2016,0,0.5,0.07,0.0,0.68,0.29
1195,2012,0,0.55,0.08,0.01,1.07,0.18
1224,2013,0,0.08,0.3,0.03,1.21,0.12
4,2020,0,0.47,0.24,0.03,1.22,0.11
1055,2013,0,0.36,-0.02,0.02,0.87,0.09
762,2012,0,0.11,0.17,0.02,0.2,0.15
2461,2014,0,0.14,0.04,0.03,1.11,0.21
833,2019,0,0.52,-0.02,0.03,0.75,0.17
323,2012,0,0.5,0.03,0.02,1.0,0.33
1965,2013,0,0.02,0.23,0.03,0.83,0.14
3905,2018,1,0.24,0.05,0.03,0.33,0.16
3013,2020,0,0.32,-0.05,0.0,1.25,0.28
3599,2014,1,0.29,0.03,0.03,2.09,0.23
1102,2016,0,0.26,-0.11,0.05,0.11,0.22
3306,2014,0,0.33,0.06,0.0,0.31,0.22
1972,2016,0,0.19,-0.09,0.05,1.28,0.13
1606,2014,0,-0.06,0.11,0.0,1.09,0.17
38,2017,0,-0.1,0.27,0.02,0.61,0.26
1442,2017,0,0.16,0.2,0.01,1.08,0.09
2599,2014,0,-0.1,0.25,0.05,0.34,0.18
1407,2020,0,0.06,0.08,0.01,0.56,0.34
212,2018,0,0.38,0.06,0.0,1.28,0.14
256,2017,0,-0.01,0.13,0.0,0.13,0.26
2050,2019,0,0.35,-0.1,0.05,1.15,0.08
2305,2012,0,0.55,0.16,0.0,1.29,0.15
2101,2017,0,-0.11,-0.09,0.04,1.27,0.24
3806,2016,1,0.18,0.04,0.03,1.5,0.22
484,2014,0,0.07,0.06,0.03,0.64,0.33
2174,2017,0,0.26,-0.11,0.03,0.97,0.11
3545,2016,0,0.4,-0.07,0.05,0.72,0.15
1299,2012,0,0.05,-0.12,0.04,0.32,0.16
743,2018,0,-0.06,0.28,0.04,0.18,0.29
3298,2019,0,0.28,-0.12,0.03,0.49,0.29
633,2017,0,0.38,0.07,0.02,1.1,0.18
2079,2013,0,0.43,0.07,0.04,0.74,0.31
3053,2014,0,0.34,-0.09,0.03,1.2,0.22
2636,2012,0,0.22,0.23,0.04,1.09,0.15
3935,2012,1,0.36,-0.06,0.03,2.46,0.26
45,2020,0,0.1,0.31,0.03,0.21,0.08
1408,2013,0,0.17,-0.02,0.01,1.19,0.21
3059,2017,0,0.51,-0.09,0.01,0.56,0.32
3290,2019,0,-0.06,0.11,0.03,0.43,0.08
474,2013,0,0.05,0.0,0.04,1.13,0.2
3614,2012,1,0.1,-0.04,0.03,2.61,0.26
3008,2019,0,0.55,0.25,0.03,0.44,0.18
2312,2017,0,-0.05,0.15,0.03,0.77,0.18
80,2017,0,0.11,0.05,0.0,0.42,0.08
937,2017,0,0.4,0.32,0.05,0.58,0.33
2604,2012,0,0.15,0.05,0.0,0.9,0.32
3148,2017,0,0.39,0.19,0.03,0.25,0.31
2014,2013,0,0.16,-0.1,0.04,0.91,0.19
2805,2016,0,-0.1,-0.11,0.05,1.19,0.16
2223,2020,0,0.07,0.32,0.04,1.17,0.2
721,2013,0,0.04,0.28,0.03,0.39,0.16
3041,2015,0,0.29,0.07,0.02,1.17,0.2
2303,2013,0,0.3,0.18,0.02,0.69,0.13
2428,2020,0,0.05,0.25,0.01,0.1,0.12
694,2015,0,-0.05,0.16,0.03,0.36,0.22
980,2013,0,0.34,0.25,0.03,0.09,0.31
551,2018,0,-0.08,0.26,0.05,1.14,0.19
2819,2012,0,-0.02,0.17,0.0,0.25,0.21
2483,2017,0,0.36,-0.02,0.02,0.39,0.24
1469,2017,0,0.38,0.04,0.02,1.18,0.31
3764,2018,1,0.2,-0.02,0.04,1.69,0.24
3200,2016,0,0.44,0.27,0.03,0.22,0.11
510,2013,0,0.17,-0.12,0.03,1.2,0.15
1787,2012,0,0.31,0.23,0.03,0.26,0.09
3554,2014,1,0.22,-0.06,0.03,0.44,0.22
1264,2013,0,0.42,0.13,0.02,0.87,0.25
2271,2015,0,0.41,-0.07,0.05,0.53,0.27
1188,2013,0,0.07,-0.02,0.01,0.92,0.17
1733,2020,0,0.53,-0.12,0.0,0.16,0.25
3794,2018,1,0.16,-0.07,0.04,2.75,0.19
870,2015,0,0.38,0.31,0.01,0.42,0.23
923,2018,0,0.49,-0.04,0.02,1.1,0.22
3134,2012,0,0.26,0.18,0.02,0.77,0.15
2344,2018,0,-0.11,-0.03,0.03,0.63,0.16
3249,2013,0,0.38,0.25,0.05,0.19,0.13
1783,2018,0,0.3,-0.01,0.01,0.54,0.23
2956,2012,0,-0.02,-0.03,0.02,1.27,0.09
2535,2012,0,0.34,-0.1,0.05,0.7,0.09
1912,2016,0,0.36,0.01,0.0,0.29,0.13
3746,2019,1,0.35,0.06,0.04,2.8,0.15
1300,2012,0,0.12,-0.04,0.03,0.31,0.14
796,2019,0,0.09,0.23,0.01,0.18,0.25
509,2014,0,0.39,-0.1,0.03,0.52,0.11
1355,2012,0,0.46,-0.12,0.0,0.75,0.08
3663,2017,1,0.22,0.04,0.03,2.93,0.25
467,2018,0,0.52,0.04,0.01,1.28,0.1
1547,2019,0,0.35,0.22,0.02,1.16,0.34
1167,2014,0,0.14,0.23,0.05,1.25,0.25
368,2015,0,0.15,0.19,0.05,0.49,0.18
3308,2018,0,0.18,0.18,0.05,1.12,0.16
794,2017,0,0.08,0.06,0.04,1.0,0.32
2555,2017,0,0.15,0.16,0.01,1.27,0.22
3336,2015,0,-0.09,0.0,0.0,0.39,0.26
696,2017,0,-0.08,0.08,0.04,1.12,0.27
1065,2013,0,0.29,-0.1,0.0,0.46,0.08
982,2012,0,0.38,0.26,0.01,0.91,0.12
3540,2016,0,0.04,-0.12,0.03,1.0,0.12
2753,2013,0,0.32,-0.11,0.04,0.28,0.29
1615,2014,0,0.49,-0.06,0.05,0.9,0.32
1128,2020,0,0.4,0.17,0.02,0.81,0.15
2444,2016,0,0.48,-0.08,0.03,0.54,0.31
1298,2018,0,-0.11,-0.07,0.0,0.3,0.32
1743,2013,0,0.09,0.1,0.0,0.64,0.28
3511,2014,0,0.2,0.25,0.05,0.59,0.27
308,2020,0,0.16,0.07,0.01,1.08,0.13
659,2016,0,0.33,0.27,0.04,0.62,0.15
3464,2015,0,0.22,-0.06,0.05,0.83,0.26
470,2014,0,-0.11,-0.05,0.02,0.69,0.27
950,2013,0,0.19,0.13,0.01,1.14,0.32
2833,2013,0,0.2,0.14,0.04,1.03,0.28
1562,2013,0,0.21,0.26,0.04,1.02,0.18
685,2016,0,0.42,0.26,0.01,0.52,0.1
3505,2013,0,-0.07,-0.04,0.04,1.22,0.23
3007,2017,0,0.24,-0.07,0.01,1.05,0.15
2969,2017,0,0.54,-0.01,0.01,1.2,0.31
1909,2017,0,-0.07,-0.01,0.04,0.28,0.25
3437,2020,0,0.52,-0.09,0.01,0.15,0.17
2709,2014,0,0.31,0.1,0.04,0.24,0.15
3363,2017,0,-0.01,-0.02,0.01,0.43,0.26
2991,2014,0,0.02,0.1,0.02,0.66,0.28
403,2017,0,0.11,0.06,0.05,0.12,0.11
3456,2015,0,0.16,-0.12,0.03,0.43,0.08
3194,2016,0,-0.03,0.32,0.0,0.5,0.32
1479,2020,0,-0.07,0.21,0.04,0.81,0.09
3698,2018,1,0.26,-0.08,0.04,2.92,0.24
1235,2017,0,0.29,-0.03,0.04,0.87,0.13
2598,2015,0,-0.11,0.06,0.04,0.92,0.15
1728,2012,0,0.31,0.23,0.05,0.93,0.12
3284,2013,0,0.07,0.02,0.02,0.98,0.08
135,2012,0,0.11,0.14,0.05,0.73,0.25
2337,2013,0,0.0,0.0,0.04,0.81,0.3
3328,2020,0,-0.06,0.3,0.04,0.42,0.26
1678,2018,0,0.0,0.2,0.03,1.18,0.13
188,2017,0,-0.02,0.24,0.03,0.58,0.09
3117,2020,0,0.39,0.24,0.04,1.26,0.18
